user_id,venue_id,checkin_count,tip_count,avg_sentiment,checkin_category,interaction_score
158442,104003,2,0.0,0.0,occasional,2.0
158446,770,1,0.0,0.0,one_time,1.0
158446,928,1,0.0,0.0,one_time,1.0
158446,1002,1,0.0,0.0,one_time,1.0
158446,1086,2,0.0,0.0,occasional,2.0
158446,1211,1,0.0,0.0,one_time,1.0
158446,1316,1,0.0,0.0,one_time,1.0
158446,11100,1,0.0,0.0,one_time,1.0
158446,11112,1,0.0,0.0,one_time,1.0
158446,11733,1,0.0,0.0,one_time,1.0
158446,11989,1,0.0,0.0,one_time,1.0
158446,13986,2,0.0,0.0,occasional,2.0
158446,14487,1,0.0,0.0,one_time,1.0
158446,18151,2,0.0,0.0,occasional,2.0
158446,59059,2,0.0,0.0,occasional,2.0
158446,73254,1,0.0,0.0,one_time,1.0
158827,72267,1,0.0,0.0,one_time,1.0
159372,12700,2,0.0,0.0,occasional,2.0
159372,13897,2,0.0,0.0,occasional,2.0
159372,15795,2,1.0,0.0,occasional,2.0
159372,51138,2,0.0,0.0,occasional,2.0
159372,98639,2,0.0,0.0,occasional,2.0
159372,102278,2,0.0,0.0,occasional,2.0
159682,36,1,0.0,0.0,one_time,1.0
159682,315,1,0.0,0.0,one_time,1.0
159682,419,2,2.0,0.20555555555555555,occasional,2.411111111111111
159682,564,2,0.0,0.0,occasional,2.0
159682,2534,3,1.0,0.0,occasional,3.0
159682,7633,1,0.0,0.0,one_time,1.0
159682,7999,2,0.0,0.0,occasional,2.0
159682,11685,2,0.0,0.0,occasional,2.0
159682,12118,2,0.0,0.0,occasional,2.0
159682,16858,2,0.0,0.0,occasional,2.0
159682,110119,2,0.0,0.0,occasional,2.0
159682,1283376,2,0.0,0.0,occasional,2.0
160877,1155,1,0.0,0.0,one_time,1.0
160877,11259,1,0.0,0.0,one_time,1.0
160877,15193,1,1.0,0.5625,one_time,1.5625
162587,415,1,0.0,0.0,one_time,1.0
162587,34219,1,0.0,0.0,one_time,1.0
163008,6861,2,0.0,0.0,occasional,2.0
163008,14354,4,0.0,0.0,regular,4.0
163008,24518,8,1.0,1.0,regular,16.0
163008,29422,2,1.0,1.0,occasional,4.0
163008,265356,2,0.0,0.0,occasional,2.0
163156,807,3,2.0,0.125,occasional,3.375
163156,6856,1,0.0,0.0,one_time,1.0
163156,11252,5,0.0,0.0,regular,5.0
163156,12617,2,0.0,0.0,occasional,2.0
163156,13261,1,0.0,0.0,one_time,1.0
163156,13984,10,2.0,0.4996031746031746,regular,14.996031746031747
163156,16103,2,0.0,0.0,occasional,2.0
163156,21422,2,1.0,0.5,occasional,3.0
163156,22596,2,0.0,0.0,occasional,2.0
163242,1404,1,0.0,0.0,one_time,1.0
163242,8025,2,2.0,0.5928571428571429,occasional,3.185714285714286
163242,13263,2,1.0,0.5,occasional,3.0
163242,16983,1,0.0,0.0,one_time,1.0
164530,449,3,0.0,0.0,occasional,3.0
164530,14494,3,0.0,0.0,occasional,3.0
164530,20374,1,0.0,0.0,one_time,1.0
164530,52878,1,0.0,0.0,one_time,1.0
164530,111069,2,1.0,0.0,occasional,2.0
165056,899,3,0.0,0.0,occasional,3.0
165056,4310,2,0.0,0.0,occasional,2.0
165056,4734,2,1.0,0.5,occasional,3.0
165056,23668,2,2.0,0.08958333333333332,occasional,2.1791666666666667
165910,26051,1,0.0,0.0,one_time,1.0
165910,44899,1,0.0,0.0,one_time,1.0
166053,177,1,0.0,0.0,one_time,1.0
166053,740,1,0.0,0.0,one_time,1.0
166053,1163,1,0.0,0.0,one_time,1.0
166053,2578,1,0.0,0.0,one_time,1.0
166053,4797,1,0.0,0.0,one_time,1.0
166053,5744,2,0.0,0.0,occasional,2.0
166053,7542,1,0.0,0.0,one_time,1.0
166053,8953,2,0.0,0.0,occasional,2.0
166053,21598,1,0.0,0.0,one_time,1.0
166135,1211,1,0.0,0.0,one_time,1.0
166135,9611,10,0.0,0.0,regular,10.0
166135,13630,1,0.0,0.0,one_time,1.0
166135,13675,1,1.0,-0.6,one_time,0.4
166135,15148,1,0.0,0.0,one_time,1.0
166135,15808,3,0.0,0.0,occasional,3.0
166135,17697,1,0.0,0.0,one_time,1.0
166135,21395,2,0.0,0.0,occasional,2.0
166135,24001,1,0.0,0.0,one_time,1.0
166135,29347,1,0.0,0.0,one_time,1.0
166135,38670,1,1.0,-0.4,one_time,0.6
166876,15597,4,1.0,0.17857142857142858,regular,4.714285714285714
166876,96751,2,0.0,0.0,occasional,2.0
167073,10032,2,0.0,0.0,occasional,2.0
167073,14541,2,1.0,0.5166666666666667,occasional,3.033333333333333
167485,189,2,0.0,0.0,occasional,2.0
167485,408,2,0.0,0.0,occasional,2.0
167485,618,2,0.0,0.0,occasional,2.0
167485,5648,1,0.0,0.0,one_time,1.0
167485,11259,1,0.0,0.0,one_time,1.0
167485,19768,1,0.0,0.0,one_time,1.0
167485,28898,2,0.0,0.0,occasional,2.0
167485,73254,2,0.0,0.0,occasional,2.0
167708,14594,1,0.0,0.0,one_time,1.0
167708,15313,2,0.0,0.0,occasional,2.0
167708,17731,1,0.0,0.0,one_time,1.0
167708,19808,1,0.0,0.0,one_time,1.0
167708,42775,1,0.0,0.0,one_time,1.0
167708,47247,2,0.0,0.0,occasional,2.0
167730,12268,1,0.0,0.0,one_time,1.0
167730,16671,1,1.0,0.58,one_time,1.58
167730,45909,2,0.0,0.0,occasional,2.0
167730,53848,1,0.0,0.0,one_time,1.0
167730,57918,3,0.0,0.0,occasional,3.0
168434,4392,1,0.0,0.0,one_time,1.0
168483,788,2,0.0,0.0,occasional,2.0
168483,11259,1,0.0,0.0,one_time,1.0
168483,12090,1,0.0,0.0,one_time,1.0
168813,4156,1,0.0,0.0,one_time,1.0
168813,8953,1,0.0,0.0,one_time,1.0
168813,19700,1,0.0,0.0,one_time,1.0
168813,22261,2,0.0,0.0,occasional,2.0
168813,38624,2,0.0,0.0,occasional,2.0
168813,66938,1,0.0,0.0,one_time,1.0
168813,74668,2,0.0,0.0,occasional,2.0
169695,6402,1,1.0,1.0,one_time,2.0
169695,44146,2,0.0,0.0,occasional,2.0
169695,85008,2,0.0,0.0,occasional,2.0
169728,9307,11,0.0,0.0,frequent,11.0
169728,11965,1,0.0,0.0,one_time,1.0
169728,12231,1,0.0,0.0,one_time,1.0
169728,15148,1,0.0,0.0,one_time,1.0
169728,17323,5,1.0,1.0,regular,10.0
169728,24518,2,0.0,0.0,occasional,2.0
169728,29422,8,0.0,0.0,regular,8.0
169728,79077,1,1.0,0.5,one_time,1.5
170055,15341,1,0.0,0.0,one_time,1.0
170055,34219,1,0.0,0.0,one_time,1.0
170055,37053,1,0.0,0.0,one_time,1.0
170055,46684,1,0.0,0.0,one_time,1.0
170055,64882,3,2.0,1.0,occasional,6.0
170559,78,1,0.0,0.0,one_time,1.0
170559,13740,1,0.0,0.0,one_time,1.0
170632,1428,2,0.0,0.0,occasional,2.0
170632,10765,1,0.0,0.0,one_time,1.0
170632,39364,2,0.0,0.0,occasional,2.0
170632,43617,1,0.0,0.0,one_time,1.0
170801,12042,2,0.0,0.0,occasional,2.0
171559,984,2,0.0,0.0,occasional,2.0
171559,4156,2,0.0,0.0,occasional,2.0
171559,4848,2,0.0,0.0,occasional,2.0
171559,4889,2,0.0,0.0,occasional,2.0
171559,9474,5,0.0,0.0,regular,5.0
171559,14828,2,0.0,0.0,occasional,2.0
171559,17415,2,0.0,0.0,occasional,2.0
171559,17692,2,0.0,0.0,occasional,2.0
171559,19782,2,0.0,0.0,occasional,2.0
171559,44441,2,0.0,0.0,occasional,2.0
171559,49340,3,0.0,0.0,occasional,3.0
171647,564,3,1.0,0.625,occasional,4.875
171647,3184,2,0.0,0.0,occasional,2.0
171647,10197,1,0.0,0.0,one_time,1.0
171647,11930,2,1.0,0.1,occasional,2.2
171647,13745,2,1.0,1.0,occasional,4.0
172131,9953,1,0.0,0.0,one_time,1.0
172131,14183,1,0.0,0.0,one_time,1.0
172131,26240,1,0.0,0.0,one_time,1.0
172131,41141,1,0.0,0.0,one_time,1.0
172131,141142,1,0.0,0.0,one_time,1.0
172212,4472,2,0.0,0.0,occasional,2.0
172212,51152,2,0.0,0.0,occasional,2.0
172212,133421,2,0.0,0.0,occasional,2.0
172476,371,1,0.0,0.0,one_time,1.0
172476,1008,2,0.0,0.0,occasional,2.0
172476,10835,2,0.0,0.0,occasional,2.0
172476,74923,1,0.0,0.0,one_time,1.0
172909,278,2,0.0,0.0,occasional,2.0
172909,7796,2,0.0,0.0,occasional,2.0
172909,17698,1,0.0,0.0,one_time,1.0
172909,21455,1,0.0,0.0,one_time,1.0
172909,25146,5,0.0,0.0,regular,5.0
172909,32374,1,0.0,0.0,one_time,1.0
172909,45918,1,0.0,0.0,one_time,1.0
173684,396,1,0.0,0.0,one_time,1.0
173684,9720,2,0.0,0.0,occasional,2.0
173684,10965,2,0.0,0.0,occasional,2.0
173684,11930,1,0.0,0.0,one_time,1.0
173684,12496,1,0.0,0.0,one_time,1.0
173684,15313,1,0.0,0.0,one_time,1.0
173684,23124,2,0.0,0.0,occasional,2.0
173684,132842,2,0.0,0.0,occasional,2.0
173861,10197,2,0.0,0.0,occasional,2.0
173861,41560,2,1.0,-0.10468749999999999,occasional,1.790625
173861,52582,2,0.0,0.0,occasional,2.0
173861,54044,8,0.0,0.0,regular,8.0
173861,196770,2,0.0,0.0,occasional,2.0
173878,40,1,0.0,0.0,one_time,1.0
173878,555,2,0.0,0.0,occasional,2.0
173878,608,2,0.0,0.0,occasional,2.0
173878,773,1,0.0,0.0,one_time,1.0
173878,1055,1,0.0,0.0,one_time,1.0
173878,1220,2,0.0,0.0,occasional,2.0
173878,1477,2,0.0,0.0,occasional,2.0
173878,3266,1,0.0,0.0,one_time,1.0
173878,4429,2,0.0,0.0,occasional,2.0
173878,7202,2,0.0,0.0,occasional,2.0
173878,10947,1,0.0,0.0,one_time,1.0
173878,11956,1,0.0,0.0,one_time,1.0
173878,12055,3,0.0,0.0,occasional,3.0
173878,14855,1,0.0,0.0,one_time,1.0
173878,15862,3,1.0,0.7125,occasional,5.137499999999999
173878,16211,2,0.0,0.0,occasional,2.0
173878,21455,2,0.0,0.0,occasional,2.0
173878,21476,1,0.0,0.0,one_time,1.0
173878,22805,1,0.0,0.0,one_time,1.0
173878,29405,1,0.0,0.0,one_time,1.0
173878,68935,2,0.0,0.0,occasional,2.0
173942,14265,1,0.0,0.0,one_time,1.0
173942,22351,1,0.0,0.0,one_time,1.0
174167,1201,3,0.0,0.0,occasional,3.0
174167,9611,1,0.0,0.0,one_time,1.0
174167,12268,1,0.0,0.0,one_time,1.0
174167,13836,1,0.0,0.0,one_time,1.0
174167,27881,1,0.0,0.0,one_time,1.0
174167,71745,2,0.0,0.0,occasional,2.0
174167,105839,2,0.0,0.0,occasional,2.0
174167,143888,3,1.0,0.1,occasional,3.3000000000000003
174167,1450342,1,0.0,0.0,one_time,1.0
174718,1407,1,0.0,0.0,one_time,1.0
174718,9953,1,0.0,0.0,one_time,1.0
174718,18222,1,0.0,0.0,one_time,1.0
174718,51231,1,0.0,0.0,one_time,1.0
174905,186,2,0.0,0.0,occasional,2.0
174905,1086,1,0.0,0.0,one_time,1.0
174905,6855,2,0.0,0.0,occasional,2.0
174905,22351,2,0.0,0.0,occasional,2.0
174905,23026,1,0.0,0.0,one_time,1.0
174938,514,2,0.0,0.0,occasional,2.0
174938,2534,1,0.0,0.0,one_time,1.0
174938,3184,1,0.0,0.0,one_time,1.0
174938,11682,1,0.0,0.0,one_time,1.0
174938,19912,2,0.0,0.0,occasional,2.0
175163,25,1,0.0,0.0,one_time,1.0
175163,6732,2,0.0,0.0,occasional,2.0
175516,337,1,0.0,0.0,one_time,1.0
175516,899,1,0.0,0.0,one_time,1.0
175516,2640,2,0.0,0.0,occasional,2.0
175516,4429,1,0.0,0.0,one_time,1.0
175516,4547,2,0.0,0.0,occasional,2.0
175516,6951,1,0.0,0.0,one_time,1.0
175516,7656,2,0.0,0.0,occasional,2.0
175516,8022,1,0.0,0.0,one_time,1.0
175516,8041,1,0.0,0.0,one_time,1.0
175516,9209,2,0.0,0.0,occasional,2.0
175516,10800,3,0.0,0.0,occasional,3.0
175516,12617,2,0.0,0.0,occasional,2.0
175516,13264,3,0.0,0.0,occasional,3.0
175516,16059,1,0.0,0.0,one_time,1.0
175941,9150,1,0.0,0.0,one_time,1.0
175941,14448,2,1.0,0.85,occasional,3.7
175941,15323,1,0.0,0.0,one_time,1.0
175941,81254,2,1.0,-0.39,occasional,1.22
175941,2232344,2,0.0,0.0,occasional,2.0
176753,25,1,0.0,0.0,one_time,1.0
176753,114,2,1.0,0.25,occasional,2.5
176753,578,3,0.0,0.0,occasional,3.0
176753,3511,2,0.0,0.0,occasional,2.0
176753,5899,1,0.0,0.0,one_time,1.0
176753,6185,1,0.0,0.0,one_time,1.0
176753,6793,1,0.0,0.0,one_time,1.0
176753,11945,1,0.0,0.0,one_time,1.0
176753,14188,2,0.0,0.0,occasional,2.0
176753,15153,1,0.0,0.0,one_time,1.0
176753,16744,2,0.0,0.0,occasional,2.0
176753,35350,1,0.0,0.0,one_time,1.0
177501,564,1,0.0,0.0,one_time,1.0
177501,1043,2,0.0,0.0,occasional,2.0
177501,6293,2,0.0,0.0,occasional,2.0
178067,105,1,0.0,0.0,one_time,1.0
178067,396,1,0.0,0.0,one_time,1.0
178067,648,2,0.0,0.0,occasional,2.0
178067,4326,4,0.0,0.0,regular,4.0
178067,4549,2,0.0,0.0,occasional,2.0
178067,4840,2,1.0,0.85,occasional,3.7
178067,6997,1,0.0,0.0,one_time,1.0
178067,11860,1,0.0,0.0,one_time,1.0
178067,13119,1,0.0,0.0,one_time,1.0
178067,17692,5,0.0,0.0,regular,5.0
178067,18009,1,0.0,0.0,one_time,1.0
178067,39230,2,0.0,0.0,occasional,2.0
178067,43225,2,0.0,0.0,occasional,2.0
178067,228590,1,0.0,0.0,one_time,1.0
178106,545,1,0.0,0.0,one_time,1.0
178106,824,1,0.0,0.0,one_time,1.0
178106,1156,1,0.0,0.0,one_time,1.0
178106,3184,1,0.0,0.0,one_time,1.0
178106,3560,1,0.0,0.0,one_time,1.0
178106,6651,1,0.0,0.0,one_time,1.0
178106,6764,2,0.0,0.0,occasional,2.0
178106,7319,1,0.0,0.0,one_time,1.0
178106,8276,1,0.0,0.0,one_time,1.0
178106,10073,2,0.0,0.0,occasional,2.0
178106,10635,2,0.0,0.0,occasional,2.0
178106,11060,2,0.0,0.0,occasional,2.0
178106,11108,1,0.0,0.0,one_time,1.0
178106,12700,1,0.0,0.0,one_time,1.0
178106,14494,1,0.0,0.0,one_time,1.0
178106,15351,1,0.0,0.0,one_time,1.0
178106,17689,3,0.0,0.0,occasional,3.0
178106,30525,1,1.0,0.7500000000000001,one_time,1.75
178106,35435,1,0.0,0.0,one_time,1.0
178106,45403,1,0.0,0.0,one_time,1.0
178972,1063,2,0.0,0.0,occasional,2.0
178972,4156,2,0.0,0.0,occasional,2.0
178972,5886,1,0.0,0.0,one_time,1.0
178972,6518,2,0.0,0.0,occasional,2.0
178972,7203,2,0.0,0.0,occasional,2.0
178972,7874,2,0.0,0.0,occasional,2.0
178972,16254,2,0.0,0.0,occasional,2.0
178972,21029,4,0.0,0.0,regular,4.0
178972,23824,2,0.0,0.0,occasional,2.0
178972,51152,2,0.0,0.0,occasional,2.0
178972,110119,2,0.0,0.0,occasional,2.0
178972,569034,1,0.0,0.0,one_time,1.0
178972,1443163,2,0.0,0.0,occasional,2.0
179607,472,2,0.0,0.0,occasional,2.0
179607,631,1,0.0,0.0,one_time,1.0
179607,1563,1,0.0,0.0,one_time,1.0
179607,6732,2,0.0,0.0,occasional,2.0
179607,13924,2,0.0,0.0,occasional,2.0
179607,26289,2,0.0,0.0,occasional,2.0
179607,28675,2,0.0,0.0,occasional,2.0
179607,42728,1,0.0,0.0,one_time,1.0
179607,54011,2,0.0,0.0,occasional,2.0
179607,161625,1,0.0,0.0,one_time,1.0
179616,14669,2,1.0,0.66875,occasional,3.3375
180883,5612,1,0.0,0.0,one_time,1.0
180883,15501,1,0.0,0.0,one_time,1.0
180883,25323,1,0.0,0.0,one_time,1.0
180959,390,4,0.0,0.0,regular,4.0
180959,648,1,0.0,0.0,one_time,1.0
180959,974,2,0.0,0.0,occasional,2.0
180959,1211,1,0.0,0.0,one_time,1.0
180959,2534,1,0.0,0.0,one_time,1.0
180959,4920,1,0.0,0.0,one_time,1.0
180959,6951,1,0.0,0.0,one_time,1.0
180959,7875,1,0.0,0.0,one_time,1.0
180959,12476,2,0.0,0.0,occasional,2.0
180959,15313,2,0.0,0.0,occasional,2.0
180959,15475,1,0.0,0.0,one_time,1.0
180959,16020,2,0.0,0.0,occasional,2.0
180959,22900,2,0.0,0.0,occasional,2.0
180959,25708,6,0.0,0.0,regular,6.0
180959,26289,9,0.0,0.0,regular,9.0
180959,26629,1,0.0,0.0,one_time,1.0
180959,35908,2,0.0,0.0,occasional,2.0
180959,39416,1,0.0,0.0,one_time,1.0
180959,47404,3,1.0,1.0,occasional,6.0
180959,51138,2,0.0,0.0,occasional,2.0
180959,124493,3,0.0,0.0,occasional,3.0
181455,1292,1,0.0,0.0,one_time,1.0
181455,7519,2,0.0,0.0,occasional,2.0
181455,16744,1,0.0,0.0,one_time,1.0
181455,17689,1,0.0,0.0,one_time,1.0
181455,24002,2,0.0,0.0,occasional,2.0
181455,51231,1,0.0,0.0,one_time,1.0
181455,81254,2,0.0,0.0,occasional,2.0
181505,837,2,0.0,0.0,occasional,2.0
181505,11193,2,0.0,0.0,occasional,2.0
181505,13307,2,0.0,0.0,occasional,2.0
181505,13630,4,0.0,0.0,regular,4.0
181505,15176,2,0.0,0.0,occasional,2.0
181505,15647,2,1.0,0.125,occasional,2.25
181505,17675,10,0.0,0.0,regular,10.0
181505,27315,4,0.0,0.0,regular,4.0
181644,1242,2,0.0,0.0,occasional,2.0
181644,1554,2,0.0,0.0,occasional,2.0
181644,6222,2,0.0,0.0,occasional,2.0
181644,6287,1,0.0,0.0,one_time,1.0
181644,11902,8,0.0,0.0,regular,8.0
181644,12575,2,0.0,0.0,occasional,2.0
181644,12833,2,0.0,0.0,occasional,2.0
181644,13017,2,0.0,0.0,occasional,2.0
181644,13227,10,0.0,0.0,regular,10.0
181644,26667,2,0.0,0.0,occasional,2.0
181644,57268,12,0.0,0.0,frequent,12.0
181660,42,1,0.0,0.0,one_time,1.0
181660,115,1,0.0,0.0,one_time,1.0
181660,339,2,0.0,0.0,occasional,2.0
181660,911,2,0.0,0.0,occasional,2.0
181660,3281,2,0.0,0.0,occasional,2.0
181660,4156,8,0.0,0.0,regular,8.0
181660,5705,1,0.0,0.0,one_time,1.0
181660,7507,1,0.0,0.0,one_time,1.0
181660,7656,1,0.0,0.0,one_time,1.0
181660,11733,1,0.0,0.0,one_time,1.0
181660,12468,3,0.0,0.0,occasional,3.0
181660,14189,1,0.0,0.0,one_time,1.0
181660,15193,2,0.0,0.0,occasional,2.0
181660,20134,2,0.0,0.0,occasional,2.0
181660,20624,9,0.0,0.0,regular,9.0
181660,22715,2,0.0,0.0,occasional,2.0
181660,23373,2,0.0,0.0,occasional,2.0
181660,23668,1,0.0,0.0,one_time,1.0
181660,27642,1,0.0,0.0,one_time,1.0
181660,34572,3,1.0,0.5535714285714286,occasional,4.660714285714286
181660,45373,2,0.0,0.0,occasional,2.0
181660,57322,1,0.0,0.0,one_time,1.0
181660,72073,6,0.0,0.0,regular,6.0
181660,114619,1,0.0,0.0,one_time,1.0
181660,116162,3,0.0,0.0,occasional,3.0
181660,183876,2,1.0,-0.030000000000000006,occasional,1.94
181940,20,1,0.0,0.0,one_time,1.0
181940,114,1,0.0,0.0,one_time,1.0
181940,148,2,0.0,0.0,occasional,2.0
181940,1086,1,0.0,0.0,one_time,1.0
181940,1111,2,0.0,0.0,occasional,2.0
181940,5899,1,0.0,0.0,one_time,1.0
181940,7332,2,0.0,0.0,occasional,2.0
181940,9496,2,0.0,0.0,occasional,2.0
181940,10897,2,0.0,0.0,occasional,2.0
181940,11881,1,0.0,0.0,one_time,1.0
181940,12028,2,0.0,0.0,occasional,2.0
181940,12450,2,0.0,0.0,occasional,2.0
181940,16059,1,0.0,0.0,one_time,1.0
181940,20930,1,0.0,0.0,one_time,1.0
181940,35753,1,0.0,0.0,one_time,1.0
181940,44192,2,0.0,0.0,occasional,2.0
181940,50167,2,0.0,0.0,occasional,2.0
181940,74896,1,0.0,0.0,one_time,1.0
181940,108345,2,0.0,0.0,occasional,2.0
182169,928,2,0.0,0.0,occasional,2.0
182169,7796,1,0.0,0.0,one_time,1.0
182169,12625,1,0.0,0.0,one_time,1.0
182169,17472,1,0.0,0.0,one_time,1.0
182169,19178,2,0.0,0.0,occasional,2.0
182169,21817,2,0.0,0.0,occasional,2.0
182169,26193,2,0.0,0.0,occasional,2.0
182169,31875,2,0.0,0.0,occasional,2.0
183130,1415,1,0.0,0.0,one_time,1.0
183130,6951,1,0.0,0.0,one_time,1.0
183130,9250,1,0.0,0.0,one_time,1.0
183130,9305,2,1.0,0.0,occasional,2.0
183130,14494,1,0.0,0.0,one_time,1.0
183355,1394,5,0.0,0.0,regular,5.0
183355,9772,2,0.0,0.0,occasional,2.0
183355,15936,1,0.0,0.0,one_time,1.0
183355,21029,2,0.0,0.0,occasional,2.0
183355,45896,2,0.0,0.0,occasional,2.0
183355,74450,1,0.0,0.0,one_time,1.0
183355,132346,2,0.0,0.0,occasional,2.0
183355,2376156,1,0.0,0.0,one_time,1.0
183433,114,2,0.0,0.0,occasional,2.0
183433,177,1,0.0,0.0,one_time,1.0
183433,3227,2,0.0,0.0,occasional,2.0
183433,12347,1,0.0,0.0,one_time,1.0
183505,2666,1,0.0,0.0,one_time,1.0
183505,4735,1,0.0,0.0,one_time,1.0
183505,9780,2,0.0,0.0,occasional,2.0
183505,11855,2,0.0,0.0,occasional,2.0
183505,12792,2,0.0,0.0,occasional,2.0
183505,136990,1,0.0,0.0,one_time,1.0
183665,575,1,0.0,0.0,one_time,1.0
183665,1268,1,0.0,0.0,one_time,1.0
183665,9108,1,0.0,0.0,one_time,1.0
183665,12653,1,0.0,0.0,one_time,1.0
183665,13141,3,2.0,0.6292857142857142,occasional,4.8878571428571425
183665,13359,1,0.0,0.0,one_time,1.0
183665,31671,1,0.0,0.0,one_time,1.0
183665,80645,1,0.0,0.0,one_time,1.0
183665,81254,1,0.0,0.0,one_time,1.0
183760,349,1,0.0,0.0,one_time,1.0
183760,1155,2,0.0,0.0,occasional,2.0
183760,1441,1,0.0,0.0,one_time,1.0
183760,5988,1,0.0,0.0,one_time,1.0
183760,6999,2,0.0,0.0,occasional,2.0
183760,9498,1,0.0,0.0,one_time,1.0
183760,13227,2,0.0,0.0,occasional,2.0
183760,14355,2,0.0,0.0,occasional,2.0
183760,45155,2,0.0,0.0,occasional,2.0
183760,81816,2,0.0,0.0,occasional,2.0
184850,12268,2,0.0,0.0,occasional,2.0
184856,5455,4,0.0,0.0,regular,4.0
184856,9945,2,0.0,0.0,occasional,2.0
184856,12621,2,0.0,0.0,occasional,2.0
184856,14117,2,1.0,0.7,occasional,3.4
184856,16625,2,0.0,0.0,occasional,2.0
184856,21476,1,0.0,0.0,one_time,1.0
184856,42728,1,0.0,0.0,one_time,1.0
184856,45847,2,0.0,0.0,occasional,2.0
184856,59059,2,0.0,0.0,occasional,2.0
184856,1760748,4,0.0,0.0,regular,4.0
184931,639,1,0.0,0.0,one_time,1.0
184931,985,1,0.0,0.0,one_time,1.0
184931,1188,3,1.0,0.0,occasional,3.0
184931,2622,2,1.0,0.6,occasional,3.2
184931,3235,2,0.0,0.0,occasional,2.0
184931,5918,1,0.0,0.0,one_time,1.0
184931,5960,1,0.0,0.0,one_time,1.0
184931,6635,1,0.0,0.0,one_time,1.0
184931,7670,2,1.0,0.6,occasional,3.2
184931,10800,2,0.0,0.0,occasional,2.0
184931,11881,2,0.0,0.0,occasional,2.0
184931,12796,2,0.0,0.0,occasional,2.0
184931,12833,2,1.0,1.0,occasional,4.0
184931,14327,2,0.0,0.0,occasional,2.0
184931,14532,1,0.0,0.0,one_time,1.0
184931,19954,2,0.0,0.0,occasional,2.0
184931,23596,1,0.0,0.0,one_time,1.0
184931,26256,2,0.0,0.0,occasional,2.0
184931,27720,2,0.0,0.0,occasional,2.0
184931,28605,2,0.0,0.0,occasional,2.0
184931,28675,2,0.0,0.0,occasional,2.0
184931,51152,3,0.0,0.0,occasional,3.0
184931,51231,2,0.0,0.0,occasional,2.0
184931,70790,2,0.0,0.0,occasional,2.0
184931,115202,1,0.0,0.0,one_time,1.0
185251,10800,10,1.0,1.0,regular,20.0
185251,21387,1,0.0,0.0,one_time,1.0
185251,156910,1,0.0,0.0,one_time,1.0
185251,624655,2,0.0,0.0,occasional,2.0
185460,172,1,0.0,0.0,one_time,1.0
185460,417,1,0.0,0.0,one_time,1.0
185460,86041,1,0.0,0.0,one_time,1.0
185945,284,1,1.0,0.5397753577441078,one_time,1.5397753577441078
186067,578,1,0.0,0.0,one_time,1.0
186067,12231,2,0.0,0.0,occasional,2.0
186067,12508,1,0.0,0.0,one_time,1.0
186067,13263,1,0.0,0.0,one_time,1.0
186067,17171,2,2.0,0.325,occasional,2.65
186067,17692,1,0.0,0.0,one_time,1.0
186067,51231,1,0.0,0.0,one_time,1.0
186067,68935,1,0.0,0.0,one_time,1.0
186067,2133943,2,0.0,0.0,occasional,2.0
186359,4156,2,0.0,0.0,occasional,2.0
186359,4442,2,0.0,0.0,occasional,2.0
186359,4529,1,0.0,0.0,one_time,1.0
186359,11100,2,0.0,0.0,occasional,2.0
186359,13307,2,0.0,0.0,occasional,2.0
186359,13485,1,0.0,0.0,one_time,1.0
186359,13928,1,0.0,0.0,one_time,1.0
186359,14969,2,0.0,0.0,occasional,2.0
186359,15752,2,0.0,0.0,occasional,2.0
186359,21831,2,0.0,0.0,occasional,2.0
186359,26207,1,0.0,0.0,one_time,1.0
186359,34003,1,0.0,0.0,one_time,1.0
186359,52878,2,0.0,0.0,occasional,2.0
186394,78297,2,0.0,0.0,occasional,2.0
186825,88,1,0.0,0.0,one_time,1.0
186825,415,1,0.0,0.0,one_time,1.0
187044,16259,1,0.0,0.0,one_time,1.0
187984,7583,1,0.0,0.0,one_time,1.0
187984,28675,2,0.0,0.0,occasional,2.0
188400,1152,1,0.0,0.0,one_time,1.0
188400,4612,1,0.0,0.0,one_time,1.0
188400,5426,1,0.0,0.0,one_time,1.0
188400,6232,1,0.0,0.0,one_time,1.0
188400,6565,1,1.0,0.0,one_time,1.0
188400,12906,3,0.0,0.0,occasional,3.0
188400,13341,1,0.0,0.0,one_time,1.0
188400,19178,2,0.0,0.0,occasional,2.0
188400,25295,1,0.0,0.0,one_time,1.0
188400,160446,1,1.0,0.0,one_time,1.0
189093,740,1,0.0,0.0,one_time,1.0
189093,17973,2,0.0,0.0,occasional,2.0
189093,19536,2,0.0,0.0,occasional,2.0
189093,68453,2,0.0,0.0,occasional,2.0
189093,69215,1,1.0,0.625,one_time,1.625
189342,7723,1,0.0,0.0,one_time,1.0
189342,11902,1,0.0,0.0,one_time,1.0
190590,608,1,0.0,0.0,one_time,1.0
190590,6206,1,0.0,0.0,one_time,1.0
190590,6808,2,0.0,0.0,occasional,2.0
190590,22366,2,0.0,0.0,occasional,2.0
190646,609,1,0.0,0.0,one_time,1.0
190646,7633,1,1.0,0.0,one_time,1.0
190646,12053,1,0.0,0.0,one_time,1.0
190815,2623,1,0.0,0.0,one_time,1.0
190815,4156,1,0.0,0.0,one_time,1.0
190925,161,1,0.0,0.0,one_time,1.0
190925,205,1,0.0,0.0,one_time,1.0
190925,675,1,0.0,0.0,one_time,1.0
